Ano,Municipio,editMun,ID,ValorAbsoluto
2010,Santa Cruz do Arari,santacruzdoarari,259,90.69163242562385
2010,Santa Isabel do Pará,santaisabeldopara,260,1063.1338136809832
2010,Santa Luzia do Pará,santaluziadopara,261,171.31814826203012
2010,Santa Maria das Barreiras,santamariadasbarreiras,262,114.0700110740161
2010,Santa Maria do Pará,santamariadopara,263,330.540752684403
2010,Santana do Araguaia,santanadoaraguaia,264,961.2030726435239
2010,Santarém,santarem,265,11071.981730523969
2010,Santarém Novo,santaremnovo,266,53.78299362095489
2010,Santo Antônio do Tauá,santoantoniodotaua,267,122.2665815788316
2010,São Caetano de Odivelas,saocaetanodeodivelas,268,81.0713623877272
2010,São Domingos do Araguaia,saodomingosdoaraguaia,269,111.4172819584477
2010,São Domingos do Capim,saodomingosdocapim,270,125.48687929956
2010,São Félix do Xingu,saofelixdoxingu,271,892.92502134087
2010,São Francisco do Pará,saofranciscodopara,272,150.9458073151751
2010,São Geraldo do Araguaia,saogeraldodoaraguaia,273,388.97496469386556
2010,São João de Pirabas,saojoaodepirabas,275,92.2574903435978
2010,São João do Araguaia,saojoaodoaraguaia,276,50.534528022076515
2010,São Miguel do Guamá,saomigueldoguama,277,584.2539136432049
2010,São Sebastião da Boa Vista,saosebastiaodaboavista,278,190.28877016148851
2010,Sapucaia,sapucaia,279,77.1421872854053
2010,Senador José Porfírio,senadorjoseporfirio,280,54.40157074054049
2010,Soure,soure,281,665.851048277118
2010,Tailândia,tailandia,282,1395.17957041966
2010,Terra Alta,terraalta,283,60.3095710348509
2010,Terra Santa,terrasanta,284,246.5207425152642
2010,Tomé-Açu,tome-acu,285,669.6781642077103
2010,Tracuateua,tracuateua,286,191.892837044969
2010,Trairão,trairao,287,210.9743982381511
2010,Tucumã,tucuma,288,945.6779911508751
2010,Tucuruí,tucurui,289,4772.55739510017
2010,Ulianópolis,ulianopolis,290,832.074122579637
2010,Uruará,uruara,291,507.69588097087376
2010,Vigia,vigia,292,634.582658458943
2010,Viseu,viseu,293,175.4272765493834
2010,Vitória do Xingu,vitoriadoxingu,294,64.51531400632891
2010,Xinguara,xinguara,295,1427.2536722361979
2010,Açailândia,acailandia,451,5024.49355073608
2010,Afonso Cunha,afonsocunha,452,11.428778094690871
2010,Água Doce do Maranhão,aguadocedomaranhao,453,19.62505890251697
2010,Alcântara,alcantara,454,351.11997131507337
2010,Aldeias Altas,aldeiasaltas,455,66.00002103222329
2010,Altamira do Maranhão,altamiradomaranhao,456,87.72467693877161
2010,Alto Alegre do Maranhão,altoalegredomaranhao,457,193.5727003540574
2010,Alto Alegre do Pindaré,altoalegredopindare,458,205.38330644943318
2010,Alto Parnaíba,altoparnaiba,459,157.0317998133541
2010,Amapá do Maranhão,amapadomaranhao,460,42.38768299527849
2010,Amarante do Maranhão,amarantedomaranhao,461,170.14887416979008
2010,Anajatuba,anajatuba,462,93.5477125574611
2010,Anapurus,anapurus,463,95.61103121505319
2010,Apicum-Açu,apicum-acu,464,80.2045222164086
2010,Araguanã,araguana,465,119.1820322971611
2010,Araioses,araioses,466,376.1914528484258
2010,Arame,arame,467,128.93963590513
2010,Arari,arari,468,213.5232675328432
2010,Axixá,axixa,469,131.3583895548621
